order_id,order_date,product_id,product_category,region,warehouse_id,stock_level,restock_lead_time,supplier_id,supplier_lead_time,demand_forecast,actual_demand,weather_impact,fuel_price,logistics_delay
ORD044548,2022-12-30,P146,Furniture,Asia,WH17,608.0,12,S035,10,899,903,Clear,1.38,0
ORD044549,2024-06-06,P435,Automobile,North America,WH09,415.0,9,S081,12,153,106,Clear,0.86,5
ORD044550,2022-11-09,P030,Automobile,North America,WH02,528.0,8,S046,19,895,767,Clear,1.01,8
ORD044551,2022-12-15,P040,Furniture,North America,WH07,769.0,13,S011,27,720,778,Clear,1.27,4
ORD044552,2023-05-06,P110,Automobile,Asia,WH19,223.0,5,S063,7,555,647,Stormy,1.31,1
ORD044553,2022-10-07,P030,Electronics,Africa,WH16,27.0,13,S081,7,629,780,Rainy,1.36,0
ORD044554,2023-03-14,P186,Groceries,Europe,WH08,972.0,7,S068,26,561,653,Clear,1.15,0
ORD044555,2024-06-24,P344,Automobile,Asia,WH16,172.0,5,S067,27,434,619,Rainy,0.89,5
ORD044556,2023-10-03,P090,Electronics,Africa,WH17,504.0,14,S068,22,247,142,Clear,1.29,3
ORD044557,2022-08-21,P321,Groceries,North America,WH19,462.0,9,S053,13,447,508,Clear,1.06,0
ORD044558,2022-06-18,P353,Automobile,South America,WH10,215.0,2,S074,18,226,229,Clear,1.42,6
ORD044559,2023-05-13,P072,Electronics,Africa,WH17,616.0,11,S077,6,411,556,Snowy,1.17,5
ORD044560,2023-11-03,P012,Apparel,Africa,WH10,504.0,13,S073,27,339,426,Stormy,1.12,1
ORD044561,2022-12-07,P392,Apparel,South America,WH11,4.0,11,S091,11,802,876,Stormy,1.42,6
ORD044562,2022-04-27,P459,Furniture,North America,WH09,802.0,9,S002,29,609,740,Stormy,0.82,8
ORD044563,2023-10-30,P078,Groceries,Africa,WH18,22.0,3,S003,20,698,783,Rainy,1.25,6
ORD044564,2024-12-20,P274,Groceries,South America,WH10,163.0,8,S057,11,668,763,Rainy,1.09,2
ORD044565,2022-03-23,P236,Furniture,Africa,WH01,564.0,1,S039,19,697,774,Clear,1.03,9
ORD044566,2024-01-12,P104,Electronics,Europe,WH15,429.0,8,S018,13,328,191,Clear,1.4,8
ORD044567,2023-03-30,P065,Automobile,Africa,WH06,896.0,9,S071,20,269,339,Clear,1.37,0
ORD044568,2024-03-10,P213,Furniture,Europe,WH05,576.0,6,S087,17,475,462,Clear,0.94,0
ORD044569,2022-07-07,P394,Electronics,South America,WH02,728.0,5,S053,21,322,402,Rainy,1.15,8
ORD044570,2023-04-06,P037,Groceries,Africa,WH03,998.0,3,S080,6,329,467,Clear,0.84,6
ORD044571,2023-05-27,P285,Groceries,Europe,WH04,81.0,5,S010,13,117,72,Clear,1.25,1
ORD044572,2024-09-09,P174,Automobile,North America,WH01,96.0,2,S041,25,459,317,Clear,1.07,9
ORD044573,2024-07-06,P104,Groceries,Africa,WH12,263.0,2,S068,20,390,483,Clear,0.88,4
ORD044574,2024-10-04,P216,Furniture,Europe,WH03,958.0,5,S076,13,987,957,Rainy,1.15,9
ORD044575,2024-08-06,P378,Electronics,Africa,WH19,353.0,11,S008,24,437,548,Rainy,1.08,5
ORD044576,2022-04-11,P300,Apparel,South America,WH03,504.0,1,S076,9,375,398,Clear,1.22,9
ORD044577,2023-12-10,P420,Furniture,Africa,WH08,151.0,10,S086,23,364,422,Rainy,1.38,4
ORD044578,2022-05-30,P018,Groceries,North America,WH03,669.0,14,S027,12,148,277,Rainy,1.39,2
ORD044579,2023-10-22,P079,Apparel,Africa,WH03,21.0,7,S058,16,413,237,Stormy,0.81,3
ORD044580,2022-11-03,P416,Furniture,North America,WH05,504.0,1,S040,15,577,586,Clear,1.22,9
ORD044581,2023-02-06,P486,Electronics,Asia,WH15,448.0,9,S098,17,440,400,Clear,1.15,0
ORD044582,2025-01-06,P235,Groceries,Asia,WH15,504.0,3,S091,20,596,583,Snowy,1.05,8
ORD044583,2023-02-25,P365,Automobile,Asia,WH06,258.0,8,S063,17,548,364,Clear,1.19,5
ORD044584,2024-04-09,P020,Electronics,North America,WH05,621.0,13,S041,21,517,417,Rainy,0.87,8
ORD044585,2023-05-07,P290,Apparel,Europe,WH15,695.0,9,S084,15,260,318,Clear,1.11,6
ORD044586,2023-04-09,P073,Automobile,Europe,WH11,735.0,4,S092,8,806,743,Stormy,1.34,2
ORD044587,2023-10-25,P425,Automobile,Africa,WH10,504.0,3,S053,16,488,379,Clear,0.93,4
ORD044588,2022-07-07,P354,Electronics,Africa,WH01,629.0,4,S086,7,496,359,Snowy,1.15,0
ORD044589,2022-03-18,P163,Furniture,Asia,WH17,254.0,5,S062,21,763,802,Clear,1.47,5
ORD044590,2023-12-17,P185,Automobile,South America,WH16,504.0,5,S092,24,779,635,Rainy,1.38,1
ORD044591,2022-03-23,P376,Furniture,Europe,WH13,807.0,5,S092,6,463,422,Clear,1.48,4
ORD044592,2022-07-10,P283,Automobile,Asia,WH11,504.0,10,S030,14,737,750,Clear,0.81,5
ORD044593,2024-07-17,P234,Automobile,South America,WH09,504.0,11,S032,6,145,-1,Rainy,1.26,3
ORD044594,2024-02-12,P274,Furniture,Africa,WH03,279.0,7,S043,19,172,303,Clear,1.26,2
ORD044595,2024-10-01,P405,Electronics,Europe,WH06,823.0,11,S060,19,671,764,Clear,1.24,1
ORD044596,2022-07-17,P146,Apparel,North America,WH15,504.0,3,S017,11,908,1057,Clear,1.05,1
ORD044597,2022-10-23,P155,Groceries,North America,WH08,10.0,3,S086,21,476,604,Rainy,0.94,3
ORD044598,2023-02-05,P223,Groceries,Asia,WH01,794.0,1,S004,26,750,735,Snowy,1.24,1
ORD044599,2024-12-25,P412,Furniture,Europe,WH09,857.0,12,S097,11,723,854,Stormy,1.2,5
ORD044600,2024-06-09,P097,Automobile,Asia,WH04,631.0,13,S045,9,517,332,Stormy,1.01,5
ORD044601,2022-11-28,P143,Furniture,Europe,WH04,504.0,2,S058,20,477,687,Clear,1.17,6
ORD044602,2022-05-20,P429,Electronics,Africa,WH03,82.0,9,S077,21,674,647,Clear,1.4,5
ORD044603,2024-08-13,P047,Groceries,Europe,WH01,107.0,3,S074,15,488,377,Rainy,0.95,1
ORD044604,2025-03-04,P375,Apparel,Asia,WH10,504.0,4,S099,20,377,324,Snowy,1.23,1
ORD044605,2024-11-10,P292,Automobile,North America,WH15,435.0,1,S098,9,1197,1241,Clear,0.86,3
ORD044606,2022-12-18,P019,Apparel,Asia,WH06,504.0,1,S094,7,503,659,Snowy,0.87,3
ORD044607,2023-10-24,P355,Furniture,Asia,WH09,284.0,9,S061,8,270,218,Rainy,1.42,0
ORD044608,2022-12-11,P224,Furniture,Africa,WH10,455.0,5,S047,12,433,573,Clear,0.91,1
ORD044609,2023-07-29,P045,Furniture,Europe,WH02,208.0,12,S097,20,204,373,Rainy,1.22,4
ORD044610,2024-01-01,P103,Furniture,South America,WH12,359.0,1,S012,18,694,845,Clear,1.3,5
ORD044611,2024-08-23,P252,Groceries,North America,WH07,549.0,8,S082,15,369,511,Rainy,0.89,8
ORD044612,2023-10-03,P057,Apparel,South America,WH16,329.0,9,S038,14,134,35,Clear,0.89,3
ORD044613,2022-10-18,P332,Furniture,Africa,WH13,631.0,2,S053,10,606,775,Clear,1.24,6
ORD044614,2024-01-28,P119,Apparel,Europe,WH12,449.0,7,S037,11,163,222,Clear,1.36,6
ORD044615,2022-08-20,P157,Furniture,Africa,WH12,763.0,9,S011,16,257,439,Clear,1.1,2
ORD044616,2023-03-09,P482,Groceries,Europe,WH03,175.0,6,S069,25,242,19,Rainy,1.2,2
ORD044617,2023-09-09,P016,Electronics,Europe,WH15,716.0,14,S098,6,310,428,Clear,1.04,8
ORD044618,2022-12-30,P150,Apparel,Europe,WH03,890.0,11,S080,21,825,997,Rainy,0.96,2
ORD044619,2022-04-19,P328,Groceries,Asia,WH16,988.0,10,S062,24,367,178,Clear,1.1,9
ORD044620,2024-11-17,P311,Apparel,Asia,WH02,504.0,3,S027,18,205,70,Rainy,1.39,4
ORD044621,2024-07-21,P396,Furniture,Europe,WH10,183.0,13,S036,27,610,514,Clear,0.97,2
ORD044622,2022-05-19,P482,Automobile,Africa,WH02,879.0,5,S053,8,233,110,Clear,0.95,1
ORD044623,2024-05-19,P144,Automobile,Asia,WH14,553.0,9,S008,7,1168,1150,Rainy,0.9,7
ORD044624,2022-08-18,P311,Electronics,North America,WH10,475.0,9,S044,17,829,835,Stormy,1.0,1
ORD044625,2022-07-13,P303,Electronics,Europe,WH16,219.0,12,S027,25,823,705,Clear,0.92,8
ORD044626,2022-09-22,P073,Groceries,Asia,WH11,504.0,12,S096,13,725,675,Clear,0.85,5
ORD044627,2023-03-06,P283,Automobile,South America,WH06,157.0,12,S053,15,277,421,Rainy,1.35,6
ORD044628,2023-08-27,P111,Automobile,Europe,WH14,491.0,4,S022,25,325,545,Rainy,0.86,3
ORD044629,2023-07-07,P099,Automobile,Africa,WH07,510.0,13,S001,27,179,240,Clear,1.38,1
ORD044630,2024-05-19,P395,Apparel,Africa,WH01,125.0,10,S047,21,632,614,Rainy,0.9,0
ORD044631,2024-10-23,P211,Automobile,Africa,WH16,504.0,6,S028,5,542,471,Clear,1.45,5
ORD044632,2022-09-18,P351,Furniture,Africa,WH12,899.0,12,S069,6,274,152,Clear,0.87,4
ORD044633,2023-07-03,P143,Automobile,North America,WH12,504.0,5,S046,19,886,786,Rainy,1.28,6
ORD044634,2024-09-16,P437,Apparel,Asia,WH03,544.0,12,S091,25,254,141,Clear,1.09,0
ORD044635,2023-12-23,P121,Furniture,Asia,WH11,504.0,11,S092,5,1140,1157,Snowy,1.24,3
ORD044636,2022-08-23,P347,Automobile,Asia,WH06,415.0,10,S063,5,536,672,Snowy,1.11,2
ORD044637,2024-05-24,P033,Groceries,North America,WH18,843.0,8,S052,7,596,622,Clear,1.18,7
ORD044638,2022-04-30,P199,Furniture,Asia,WH11,753.0,7,S010,9,733,746,Rainy,0.93,3
ORD044639,2022-04-07,P215,Apparel,North America,WH10,536.0,2,S063,8,931,1053,Snowy,0.8,1
ORD044640,2022-09-04,P356,Apparel,Europe,WH19,75.0,4,S056,25,753,877,Clear,1.34,5
ORD044641,2024-08-09,P022,Electronics,South America,WH07,78.0,1,S026,27,342,237,Clear,1.0,8
ORD044642,2024-04-26,P321,Electronics,Africa,WH07,504.0,8,S097,5,528,647,Rainy,1.16,2
ORD044643,2022-10-30,P058,Automobile,Asia,WH19,173.0,2,S050,6,841,739,Clear,0.84,6
ORD044644,2024-02-15,P283,Automobile,South America,WH01,504.0,13,S061,28,248,71,Clear,1.17,0
ORD044645,2022-07-10,P372,Apparel,Asia,WH16,920.0,13,S011,21,1171,1326,Clear,0.93,8
ORD044646,2022-05-06,P459,Automobile,Europe,WH17,588.0,1,S009,11,625,759,Clear,1.22,0
ORD044647,2024-10-17,P499,Automobile,Europe,WH04,172.0,11,S099,11,760,769,Clear,1.27,2
ORD044648,2023-10-07,P140,Groceries,Europe,WH03,595.0,14,S067,8,735,570,Rainy,1.29,4
ORD044649,2023-08-19,P444,Electronics,Europe,WH06,504.0,2,S044,11,1013,1059,Clear,1.28,2
ORD044650,2024-04-24,P469,Electronics,North America,WH17,6.0,8,S011,25,1102,1168,Clear,0.81,8
ORD044651,2024-05-04,P328,Furniture,North America,WH09,504.0,9,S088,6,776,693,Clear,0.93,0
ORD044652,2023-12-29,P461,Furniture,Europe,WH02,519.0,2,S042,19,228,305,Rainy,1.5,8
ORD044653,2022-07-05,P229,Electronics,Europe,WH14,19.0,11,S036,10,1003,1072,Clear,0.86,5
ORD044654,2022-06-21,P033,Automobile,Asia,WH19,349.0,10,S024,28,477,364,Rainy,0.96,5
ORD044655,2023-06-30,P114,Apparel,Europe,WH18,987.0,3,S009,5,665,846,Snowy,1.21,6
ORD044656,2025-01-24,P194,Automobile,Asia,WH05,212.0,5,S095,27,1020,1166,Clear,1.3,5
ORD044657,2022-11-08,P393,Apparel,Africa,WH03,123.0,8,S024,11,147,-20,Snowy,0.89,3
ORD044658,2023-11-25,P461,Automobile,Europe,WH09,50.0,5,S037,6,583,761,Clear,0.82,5
ORD044659,2024-01-15,P282,Electronics,Asia,WH18,389.0,10,S067,7,1012,891,Clear,1.02,9
ORD044660,2023-04-05,P173,Apparel,Europe,WH06,736.0,1,S083,13,369,342,Clear,1.33,4
ORD044661,2023-11-10,P055,Electronics,North America,WH06,755.0,3,S048,18,648,586,Clear,1.49,9
ORD044662,2022-07-14,P367,Groceries,North America,WH10,699.0,7,S073,6,183,149,Clear,0.8,8
ORD044663,2023-09-28,P180,Electronics,Asia,WH11,887.0,2,S070,7,967,809,Snowy,0.88,4
ORD044664,2023-01-25,P393,Electronics,Asia,WH04,788.0,7,S093,8,457,629,Clear,1.26,2
ORD044665,2022-04-03,P253,Electronics,North America,WH01,29.0,3,S011,9,1087,1278,Rainy,1.27,8
ORD044666,2023-09-07,P463,Electronics,Asia,WH01,59.0,12,S026,24,1099,1031,Clear,1.15,6
ORD044667,2023-04-23,P249,Furniture,Africa,WH05,767.0,3,S094,7,541,590,Stormy,0.84,1
ORD044668,2024-11-16,P135,Groceries,Asia,WH03,504.0,9,S016,17,1120,1005,Clear,0.93,8
ORD044669,2024-02-05,P491,Automobile,Asia,WH07,212.0,6,S047,20,806,674,Clear,1.06,7
ORD044670,2022-07-04,P313,Groceries,Europe,WH17,128.0,14,S044,13,680,616,Stormy,0.98,8
ORD044671,2025-01-11,P185,Electronics,Africa,WH12,753.0,12,S034,5,234,105,Clear,0.93,6
ORD044672,2023-03-28,P119,Automobile,North America,WH08,504.0,7,S066,19,1044,1093,Rainy,0.88,1
ORD044673,2024-10-09,P421,Automobile,North America,WH03,504.0,6,S083,20,1141,1086,Rainy,1.28,8
ORD044674,2022-11-07,P329,Groceries,North America,WH06,754.0,11,S041,8,1183,1011,Clear,1.02,7
ORD044675,2023-12-18,P334,Groceries,South America,WH13,177.0,3,S085,26,771,835,Clear,0.99,5
ORD044676,2023-02-07,P414,Electronics,Europe,WH03,77.0,2,S091,19,986,930,Clear,1.19,9
ORD044677,2022-09-15,P051,Apparel,South America,WH08,966.0,11,S097,19,811,718,Rainy,1.03,5
ORD044678,2023-07-09,P303,Automobile,North America,WH04,23.0,5,S003,24,376,542,Clear,0.95,1
ORD044679,2023-11-05,P368,Automobile,North America,WH02,711.0,13,S033,29,945,795,Clear,1.39,5
ORD044680,2023-03-11,P084,Electronics,Europe,WH12,494.0,9,S039,9,845,982,Clear,0.96,9
ORD044681,2025-02-06,P495,Automobile,Asia,WH10,407.0,10,S027,16,252,272,Clear,0.98,9
ORD044682,2023-08-12,P438,Electronics,Africa,WH05,904.0,4,S031,27,471,364,Snowy,1.32,7
ORD044683,2023-02-07,P151,Apparel,North America,WH10,746.0,13,S096,12,760,800,Rainy,1.29,8
ORD044684,2022-12-08,P463,Furniture,Africa,WH09,504.0,7,S087,9,84,-48,Clear,1.34,1
ORD044685,2025-03-12,P186,Groceries,Asia,WH01,49.0,6,S090,7,955,842,Clear,1.15,7
ORD044686,2024-10-24,P312,Apparel,Asia,WH15,564.0,12,S055,28,139,152,Clear,0.82,4
ORD044687,2023-03-27,P031,Apparel,Europe,WH12,800.0,1,S025,25,463,498,Clear,1.38,1
ORD044688,2023-01-01,P324,Apparel,Asia,WH05,462.0,9,S082,25,921,834,Stormy,1.06,7
ORD044689,2023-03-09,P473,Automobile,Africa,WH14,295.0,2,S087,7,162,69,Stormy,1.26,8
ORD044690,2023-08-20,P190,Electronics,Europe,WH01,504.0,6,S092,21,951,885,Snowy,1.02,0
ORD044691,2023-11-28,P115,Automobile,South America,WH10,504.0,7,S007,27,666,821,Snowy,0.99,2
ORD044692,2025-02-06,P467,Furniture,North America,WH07,504.0,9,S067,18,758,782,Clear,1.35,0
ORD044693,2023-02-21,P060,Automobile,South America,WH15,504.0,9,S059,18,783,866,Clear,1.02,1
ORD044694,2023-11-22,P421,Electronics,Asia,WH17,504.0,5,S019,25,451,313,Stormy,0.83,5
ORD044695,2023-10-10,P290,Apparel,Europe,WH08,504.0,10,S050,7,864,882,Clear,1.17,8
ORD044696,2023-04-15,P257,Automobile,South America,WH10,529.0,10,S055,24,185,148,Stormy,0.91,8
ORD044697,2023-05-09,P297,Groceries,South America,WH11,740.0,4,S019,24,393,380,Clear,1.49,9
ORD044698,2024-01-04,P223,Electronics,Europe,WH17,504.0,1,S007,6,776,798,Clear,0.84,5
ORD044699,2023-04-20,P104,Apparel,Europe,WH02,668.0,3,S022,20,577,549,Clear,1.24,0
ORD044700,2022-04-29,P428,Furniture,Europe,WH10,760.0,11,S079,23,1068,1210,Clear,1.48,8
ORD044701,2024-01-30,P291,Automobile,Asia,WH11,303.0,3,S057,10,1077,1063,Clear,1.47,5
ORD044702,2022-08-15,P155,Furniture,South America,WH03,504.0,14,S022,21,329,544,Clear,1.17,5
ORD044703,2022-11-30,P149,Electronics,Europe,WH19,483.0,1,S009,11,896,819,Clear,1.33,7
ORD044704,2023-12-19,P200,Automobile,South America,WH15,491.0,14,S036,29,285,278,Rainy,0.8,3
ORD044705,2022-12-26,P338,Groceries,South America,WH18,872.0,14,S039,13,252,290,Clear,1.39,5
ORD044706,2024-07-06,P279,Furniture,Europe,WH11,875.0,5,S007,11,220,137,Clear,1.22,2
ORD044707,2023-12-13,P041,Groceries,South America,WH05,934.0,13,S076,19,797,694,Clear,1.47,9
ORD044708,2024-02-17,P484,Groceries,Europe,WH11,617.0,6,S087,6,1073,1172,Clear,1.24,7
ORD044709,2022-08-18,P255,Groceries,North America,WH02,875.0,2,S021,5,1021,1160,Clear,1.28,8
ORD044710,2023-11-18,P477,Automobile,South America,WH06,177.0,10,S020,19,268,212,Clear,1.09,5
ORD044711,2023-05-17,P464,Electronics,Africa,WH09,400.0,7,S078,6,200,375,Rainy,1.08,5
ORD044712,2024-11-20,P434,Automobile,Africa,WH09,504.0,7,S069,18,90,203,Clear,0.9,8
ORD044713,2024-07-13,P202,Apparel,Europe,WH14,684.0,11,S032,5,629,581,Clear,1.23,1
ORD044714,2022-12-06,P465,Electronics,North America,WH15,960.0,8,S029,18,924,999,Clear,1.43,8
ORD044715,2022-05-12,P022,Automobile,Africa,WH15,28.0,9,S005,17,424,370,Rainy,0.96,8
ORD044716,2023-11-21,P040,Apparel,Africa,WH05,162.0,11,S089,23,153,293,Stormy,0.91,0
ORD044717,2022-09-01,P130,Automobile,Europe,WH16,934.0,9,S058,26,641,618,Snowy,1.04,6
ORD044718,2023-12-31,P298,Apparel,Asia,WH01,939.0,2,S052,9,755,575,Rainy,1.16,3
ORD044719,2024-06-28,P414,Groceries,South America,WH17,454.0,12,S042,18,183,296,Clear,0.83,7
ORD044720,2025-01-01,P172,Automobile,South America,WH03,110.0,6,S090,14,837,987,Snowy,1.48,6
ORD044721,2024-06-13,P487,Furniture,North America,WH09,704.0,12,S026,6,907,978,Snowy,0.92,4
ORD044722,2024-03-17,P231,Electronics,South America,WH08,504.0,6,S084,19,670,776,Clear,1.22,1
ORD044723,2023-04-16,P237,Furniture,North America,WH01,68.0,11,S089,10,324,216,Clear,1.43,8
ORD044724,2025-01-16,P083,Apparel,South America,WH01,319.0,9,S060,19,222,276,Clear,1.39,8
ORD044725,2024-11-07,P010,Furniture,South America,WH02,504.0,5,S038,27,248,395,Clear,1.03,9
ORD044726,2023-06-19,P084,Groceries,Asia,WH10,504.0,1,S059,6,478,562,Clear,1.32,4
ORD044727,2022-07-30,P447,Automobile,Africa,WH19,261.0,9,S044,9,385,206,Rainy,0.81,1
ORD044728,2024-04-14,P408,Electronics,South America,WH11,606.0,10,S043,9,203,146,Clear,1.29,4
ORD044729,2022-08-11,P390,Electronics,Africa,WH13,85.0,12,S080,15,424,529,Clear,1.27,9
ORD044730,2024-07-24,P379,Groceries,Europe,WH09,18.0,1,S099,8,929,1094,Clear,1.19,0
ORD044731,2024-05-03,P045,Apparel,North America,WH01,264.0,2,S049,16,465,634,Clear,0.82,2
ORD044732,2023-10-28,P125,Furniture,Asia,WH19,504.0,13,S031,15,280,309,Clear,0.98,1
ORD044733,2023-01-08,P146,Furniture,Asia,WH19,504.0,3,S010,14,833,813,Snowy,1.46,2
ORD044734,2024-04-11,P144,Groceries,North America,WH01,20.0,3,S010,23,819,762,Clear,1.28,8
ORD044735,2024-08-15,P359,Electronics,Africa,WH08,642.0,4,S004,16,114,173,Clear,1.39,9
ORD044736,2023-07-31,P104,Electronics,South America,WH01,63.0,8,S084,8,113,-47,Clear,1.02,6
ORD044737,2024-05-24,P040,Groceries,Asia,WH03,314.0,11,S053,11,162,39,Rainy,1.08,5
ORD044738,2024-06-09,P400,Furniture,South America,WH01,88.0,7,S073,6,743,925,Clear,0.99,6
ORD044739,2023-01-18,P104,Furniture,South America,WH19,474.0,4,S083,12,647,629,Clear,1.31,4
ORD044740,2023-10-09,P335,Groceries,South America,WH04,729.0,2,S036,6,289,226,Clear,1.23,4
ORD044741,2023-10-31,P384,Automobile,North America,WH01,504.0,9,S063,12,400,178,Rainy,1.09,0
ORD044742,2022-04-10,P360,Automobile,Africa,WH05,561.0,4,S080,12,467,580,Clear,0.84,1
ORD044743,2023-03-30,P198,Electronics,Europe,WH19,695.0,4,S012,16,498,444,Snowy,1.09,9
ORD044744,2022-07-23,P481,Groceries,Asia,WH16,897.0,5,S007,17,1262,1393,Rainy,1.32,6
ORD044745,2023-12-13,P240,Apparel,Europe,WH02,304.0,8,S086,23,465,658,Clear,1.24,6
ORD044746,2024-12-28,P397,Electronics,North America,WH11,565.0,14,S027,29,295,473,Snowy,0.94,2
ORD044747,2022-12-24,P452,Furniture,South America,WH09,934.0,2,S016,11,252,417,Clear,1.25,3
ORD044748,2024-03-20,P480,Electronics,South America,WH02,8.0,9,S039,23,815,793,Clear,1.22,3
ORD044749,2025-03-10,P050,Electronics,South America,WH10,552.0,3,S031,11,185,49,Clear,0.85,6
ORD044750,2022-11-02,P157,Electronics,Europe,WH14,283.0,5,S003,28,561,640,Snowy,1.27,7
ORD044751,2023-11-15,P442,Apparel,South America,WH12,22.0,13,S038,20,360,372,Stormy,1.2,3
ORD044752,2022-10-22,P135,Groceries,North America,WH09,741.0,1,S044,9,891,979,Clear,1.18,8
ORD044753,2023-06-10,P225,Groceries,Asia,WH17,135.0,14,S077,15,734,620,Rainy,0.89,7
ORD044754,2023-01-12,P261,Electronics,Asia,WH04,983.0,6,S012,26,1016,1214,Clear,1.05,4
ORD044755,2024-10-05,P250,Automobile,Asia,WH12,232.0,5,S052,8,154,214,Clear,1.04,8
ORD044756,2022-12-03,P168,Automobile,South America,WH11,120.0,7,S052,18,705,763,Snowy,1.21,1
ORD044757,2023-03-14,P004,Automobile,North America,WH18,329.0,9,S023,26,709,726,Rainy,0.87,0
ORD044758,2024-03-25,P007,Electronics,North America,WH19,604.0,12,S014,22,621,481,Clear,0.97,2
ORD044759,2023-06-13,P464,Electronics,South America,WH08,504.0,7,S038,18,458,500,Snowy,1.45,9
ORD044760,2023-08-01,P037,Groceries,Africa,WH03,504.0,2,S050,21,297,142,Rainy,1.39,0
ORD044761,2023-02-05,P113,Apparel,Asia,WH15,754.0,11,S041,6,1280,1485,Stormy,1.31,4
ORD044762,2024-06-10,P075,Furniture,Europe,WH16,504.0,8,S034,27,913,878,Snowy,1.18,6
ORD044763,2024-03-19,P187,Groceries,Asia,WH16,504.0,8,S018,13,156,352,Clear,1.35,2
ORD044764,2023-07-19,P050,Electronics,South America,WH09,468.0,14,S073,5,491,462,Clear,1.1,1
ORD044765,2023-06-18,P325,Electronics,North America,WH17,241.0,12,S093,27,1030,1026,Stormy,1.26,7
ORD044766,2023-10-01,P157,Automobile,Europe,WH14,671.0,9,S051,29,976,811,Clear,1.29,6
ORD044767,2024-06-11,P439,Electronics,Europe,WH11,754.0,9,S008,27,531,699,Rainy,1.04,7
ORD044768,2023-08-12,P375,Electronics,North America,WH14,755.0,13,S087,6,934,834,Clear,1.0,4
ORD044769,2023-05-06,P089,Automobile,Asia,WH15,766.0,5,S028,28,191,114,Clear,0.95,3
ORD044770,2023-04-26,P195,Furniture,South America,WH04,504.0,7,S041,5,325,365,Rainy,1.43,7
ORD044771,2024-07-05,P480,Electronics,North America,WH18,341.0,2,S020,24,726,599,Clear,0.93,7
ORD044772,2022-04-18,P030,Automobile,South America,WH12,306.0,8,S038,18,347,298,Snowy,1.5,9
ORD044773,2022-08-15,P404,Automobile,Europe,WH01,800.0,13,S069,17,456,405,Clear,1.06,7
ORD044774,2025-03-06,P478,Apparel,Asia,WH06,136.0,7,S077,6,546,380,Clear,0.84,1
ORD044775,2024-08-20,P067,Electronics,South America,WH02,715.0,4,S020,5,407,561,Rainy,1.18,8
ORD044776,2023-10-03,P061,Furniture,Europe,WH19,761.0,9,S039,17,1045,1131,Snowy,1.31,4
ORD044777,2022-10-29,P300,Furniture,South America,WH16,504.0,14,S011,23,594,419,Clear,1.17,2
ORD044778,2024-11-14,P056,Groceries,North America,WH04,96.0,2,S079,7,654,524,Snowy,1.33,5
ORD044779,2024-12-09,P079,Electronics,South America,WH01,504.0,4,S071,25,377,345,Clear,0.89,1
ORD044780,2024-05-27,P444,Automobile,Africa,WH06,162.0,9,S078,16,307,470,Clear,0.9,1
ORD044781,2023-09-29,P169,Automobile,North America,WH13,307.0,1,S091,22,686,674,Rainy,0.88,9
ORD044782,2024-09-14,P334,Apparel,Europe,WH17,917.0,5,S045,22,642,585,Clear,0.93,2
ORD044783,2022-03-29,P296,Automobile,Europe,WH06,796.0,10,S088,14,753,578,Clear,1.39,3
ORD044784,2024-08-25,P306,Automobile,South America,WH12,404.0,2,S070,6,534,387,Clear,1.49,8
ORD044785,2024-07-15,P138,Groceries,South America,WH19,504.0,6,S007,13,716,679,Clear,1.29,8
ORD044786,2023-02-17,P273,Automobile,Europe,WH06,504.0,11,S012,14,455,293,Clear,1.32,3
ORD044787,2023-03-12,P015,Apparel,Europe,WH11,61.0,5,S030,18,700,789,Clear,1.09,9
ORD044788,2022-09-10,P093,Apparel,Asia,WH17,504.0,4,S028,28,1179,1127,Rainy,0.91,7
ORD044789,2023-10-24,P181,Groceries,Europe,WH04,981.0,6,S059,7,1068,1064,Clear,1.24,7
ORD044790,2022-10-15,P482,Furniture,South America,WH06,249.0,1,S098,16,397,306,Rainy,1.47,1
ORD044791,2025-02-15,P483,Groceries,South America,WH04,318.0,1,S006,23,788,972,Snowy,0.81,2
ORD044792,2023-03-01,P457,Electronics,Europe,WH07,504.0,6,S051,26,569,473,Clear,1.25,3
ORD044793,2022-04-04,P051,Groceries,Europe,WH01,323.0,13,S071,12,421,377,Clear,0.98,8
ORD044794,2024-11-27,P209,Furniture,Africa,WH11,458.0,11,S013,28,375,372,Clear,0.9,6
ORD044795,2023-09-30,P121,Groceries,Asia,WH11,504.0,4,S047,21,438,461,Clear,0.81,0
ORD044796,2024-01-12,P066,Electronics,Asia,WH03,158.0,7,S027,13,989,1058,Snowy,1.15,4
ORD044797,2024-10-13,P026,Furniture,Asia,WH04,820.0,3,S093,11,591,636,Rainy,1.48,4
ORD044798,2023-03-18,P294,Electronics,North America,WH07,246.0,2,S031,22,273,278,Clear,1.38,5
